[2017-08-14 13:55:53] Initial creationg of this log file.
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:06:55] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000107/phs000107.v1/phs000107.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:06:57] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000107/phs000107.v1/phs000107.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:06:58] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000107/phs000107.v1/phs000107.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:06:58] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000108/phs000108.v1/phs000108.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:06:59] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000108/phs000108.v1/phs000108.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:00] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000108/phs000108.v1/phs000108.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:00] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000108/phs000108.v1/phs000108.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:01] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000108/phs000108.v1/phs000108.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:02] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000109/phs000109.v1/phs000109.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:03] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000109/phs000109.v1/phs000109.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:04] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000109/phs000109.v1/phs000109.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:05] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000109/phs000109.v1/phs000109.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:07] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000109/phs000109.v1/phs000109.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000110/phs000110.v1/phs000110.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:09] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000110/phs000110.v1/phs000110.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:11] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000110/phs000110.v1/phs000110.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:12] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000110/phs000110.v1/phs000110.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:12] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000110/phs000110.v1/phs000110.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:13] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000111/phs000111.v1/phs000111.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:16] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000111/phs000111.v1/phs000111.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000111/phs000111.v1/phs000111.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000111/phs000111.v1/phs000111.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:20] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000111/phs000111.v1/phs000111.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:22] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000112/phs000112.v1/phs000112.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:23] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000112/phs000112.v1/phs000112.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:25] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000112/phs000112.v1/phs000112.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000112/phs000112.v1/phs000112.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000112/phs000112.v1/phs000112.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000113/phs000113.v1/phs000113.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:30] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000113/phs000113.v1/phs000113.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:31] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000113/phs000113.v1/phs000113.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:33] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000113/phs000113.v1/phs000113.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:36] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000113/phs000113.v1/phs000113.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000114/phs000114.v1/phs000114.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:39] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000114/phs000114.v1/phs000114.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:40] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000114/phs000114.v1/phs000114.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:40] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000114/phs000114.v1/phs000114.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:41] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000114/phs000114.v1/phs000114.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:42] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000115/phs000115.v1/phs000115.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:45] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000115/phs000115.v1/phs000115.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:46] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000115/phs000115.v1/phs000115.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:48] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000115/phs000115.v1/phs000115.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:49] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000115/phs000115.v1/phs000115.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:50] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000116/phs000116.v1/phs000116.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:54] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000116/phs000116.v1/phs000116.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:56] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000116/phs000116.v1/phs000116.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:56] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000116/phs000116.v1/phs000116.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:57] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000116/phs000116.v1/phs000116.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:07:58] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000117/phs000117.v1/phs000117.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000117/phs000117.v1/phs000117.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000117/phs000117.v1/phs000117.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:10] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000117/phs000117.v1/phs000117.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:11] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000117/phs000117.v1/phs000117.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:13] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000118/phs000118.v1/phs000118.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:14] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000118/phs000118.v1/phs000118.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:16] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000118/phs000118.v1/phs000118.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000118/phs000118.v1/phs000118.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000118/phs000118.v1/phs000118.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000119/phs000119.v1/phs000119.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:21] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000119/phs000119.v1/phs000119.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:22] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000119/phs000119.v1/phs000119.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:25] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000119/phs000119.v1/phs000119.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:25] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000119/phs000119.v1/phs000119.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:26] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000129/phs000129.v1/phs000129.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000129/phs000129.v1/phs000129.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000129/phs000129.v1/phs000129.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000129/phs000129.v1/phs000129.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:29] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000129/phs000129.v1/phs000129.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:31] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000007/phs000007.v2/phs000007.v2_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:33] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000007/phs000007.v2/phs000007.v2_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:36] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000007/phs000007.v2/phs000007.v2_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000007/phs000007.v2/phs000007.v2_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:38] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000007/phs000007.v2/phs000007.v2_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:44] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000008/phs000008.v2/phs000008.v2_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:46] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000008/phs000008.v2/phs000008.v2_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:48] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000008/phs000008.v2/phs000008.v2_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:49] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000008/phs000008.v2/phs000008.v2_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:52] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000008/phs000008.v2/phs000008.v2_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:53] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000009/phs000009.v2/phs000009.v2_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:54] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000009/phs000009.v2/phs000009.v2_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:55] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000009/phs000009.v2/phs000009.v2_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:56] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000009/phs000009.v2/phs000009.v2_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:08:57] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000009/phs000009.v2/phs000009.v2_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:03] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000010/phs000010.v2/phs000010.v2_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:03] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000010/phs000010.v2/phs000010.v2_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:04] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000010/phs000010.v2/phs000010.v2_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000010/phs000010.v2/phs000010.v2_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:10] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000010/phs000010.v2/phs000010.v2_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:13] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000011/phs000011.v2/phs000011.v2_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:14] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000011/phs000011.v2/phs000011.v2_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:16] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000011/phs000011.v2/phs000011.v2_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000011/phs000011.v2/phs000011.v2_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:09:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000011/phs000011.v2/phs000011.v2_study_id_variable_name.txt.gz  
